accommodates,bedrooms,beds,bathrooms,room_type,property_type,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,number_of_reviews,reviews_per_month,latitude,longitude,location,price_clean,has_reviews
2,1,1,1.0,Private room,Private room in rental unit,4.86,4.93,5.0,4.88,42,1.0,40.42298,-3.70536,Madrid,55,1
1,1,1,1.0,Private room,Private room in casa particular,4.79,4.84,4.55,4.71,91,2.11,40.38295,-3.73013,Madrid,27,1
4,2,2,2.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.5,2,0.07,40.42976,-3.71004,Madrid,227,1
5,2,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.39577,-3.69856,Madrid,170,0
4,1,3,1.5,Entire home/apt,Entire condo,4.95,4.8,4.92,4.81,110,3.21,40.458290100097656,-3.686685085296631,Madrid,172,1
4,2,4,1.0,Entire home/apt,Entire rental unit,4.76,4.67,4.75,4.75,206,4.76,40.44127,-3.66199,Madrid,97,1
2,1,1,1.0,Private room,Private room in hostel,4.67,4.67,5.0,4.33,3,0.07,40.41603,-3.70005,Madrid,170,1
2,1,2,1.0,Private room,Private room in hostel,4.67,4.83,4.83,4.92,12,0.28,40.41601,-3.70024,Madrid,179,1
1,1,1,1.0,Private room,Private room in hostel,4.77,4.92,4.92,4.77,13,0.3,40.41607,-3.70004,Madrid,85,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.91,4.97,4.88,4.71,34,0.82,40.43268,-3.67289,Madrid,149,1
4,3,3,1.0,Entire home/apt,Entire rental unit,4.43,4.55,4.12,4.34,119,2.76,40.3747,-3.74075,Madrid,85,1
8,4,1,3.0,Entire home/apt,Entire rental unit,4.22,4.17,4.89,4.28,18,0.45,40.42499,-3.69552,Madrid,236,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.4,4.36,4.81,4.38,47,1.09,40.42414,-3.69773,Madrid,155,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.72,4.83,4.86,4.64,86,1.99,40.42239,-3.70938,Madrid,195,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.68,4.82,4.92,4.73,394,9.13,40.41684,-3.7096,Madrid,63,1
4,2,2,2.0,Entire home/apt,Entire rental unit,3.0,3.0,5.0,3.0,1,0.03,40.4323311,-3.7124072,Madrid,274,1
4,2,2,2.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41091,-3.70996,Madrid,200,0
2,1,1,1.0,Private room,Private room in rental unit,4.87,4.81,4.94,4.78,106,2.45,40.43651162611271,-3.700253451223482,Madrid,69,1
6,2,3,2.0,Entire home/apt,Entire rental unit,4.74,4.81,4.93,4.73,396,9.21,40.41727,-3.70994,Madrid,130,1
6,2,3,2.0,Entire home/apt,Entire condo,4.84,4.97,4.88,4.8,129,3.7,40.42704,-3.7058,Madrid,111,1
2,1,0,1.0,Private room,Private room in guest suite,4.11,4.33,4.22,4.11,9,0.21,40.39081954956055,-3.6693789958953857,Madrid,100,1
5,3,3,2.0,Entire home/apt,Entire rental unit,4.96,4.96,5.0,4.76,25,0.6,40.42464,-3.70981,Madrid,241,1
2,1,1,1.5,Private room,Private room in rental unit,4.82,4.88,4.94,4.82,480,11.12,40.41543,-3.70937,Madrid,61,1
2,1,1,1.5,Private room,Private room in rental unit,4.83,4.89,4.95,4.85,443,10.31,40.41736,-3.71188,Madrid,53,1
8,3,5,1.5,Entire home/apt,Entire rental unit,4.77,4.82,4.97,4.78,377,8.77,40.41566,-3.71093,Madrid,160,1
2,1,1,1.0,Private room,Private room in rental unit,4.83,4.88,4.95,4.86,452,10.41,40.41743,-3.70935,Madrid,53,1
1,1,1,1.0,Private room,Private room in rental unit,4.63,4.67,4.51,4.63,82,1.9,40.40407,-3.74216,Madrid,23,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.85,4.89,4.75,4.66,53,1.51,40.44265342446549,-3.672002337175031,Madrid,135,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.97,5.0,4.91,4.86,35,0.81,40.42023,-3.67478,Madrid,164,1
4,1,1,1.0,Entire home/apt,Entire rental unit,4.39,4.52,4.43,4.13,46,1.06,40.46894,-3.69222,Madrid,138,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.41,4.38,4.66,4.34,32,0.74,40.40852,-3.69914,Madrid,76,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.4,4.4,4.8,4.6,5,0.12,40.4099242,-3.709144,Madrid,90,1
2,1,1,2.0,Private room,Private room in condo,4.63,4.65,4.81,4.6,134,3.1,40.40834045410156,-3.712140083312988,Madrid,104,1
2,1,1,2.0,Private room,Private room in condo,4.73,4.75,4.87,4.68,134,3.1,40.40921,-3.71304,Madrid,104,1
2,1,1,2.0,Private room,Private room in condo,4.67,4.65,4.77,4.65,134,3.12,40.40737,-3.71158,Madrid,120,1
2,1,1,2.0,Private room,Private room in condo,4.61,4.66,4.77,4.56,150,3.51,40.40731,-3.71186,Madrid,104,1
2,1,2,1.5,Entire home/apt,Entire loft,4.48,4.78,4.7,4.34,50,1.18,40.40769,-3.70048,Madrid,77,1
4,1,2,1.0,Entire home/apt,Entire loft,4.73,4.89,4.53,4.6,45,1.05,40.38831,-3.73721,Madrid,90,1
1,1,1,1.0,Private room,Private room in casa particular,4.76,4.68,4.95,4.63,38,0.93,40.43725,-3.7073,Madrid,53,1
2,1,1,1.0,Entire home/apt,Entire condo,4.93,4.92,4.78,4.77,90,2.17,40.39457316770896,-3.697495268609419,Madrid,175,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.22,4.33,4.22,4.11,9,0.21,40.4098,-3.73202,Madrid,80,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.37,4.46,4.85,4.37,52,1.2,40.41139,-3.71141,Madrid,112,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.81,4.85,4.94,4.67,181,4.2,40.42842102050781,-3.7069010734558105,Madrid,105,1
1,1,1,1.0,Private room,Private room in rental unit,4.35,4.41,4.56,4.21,34,0.79,40.43735504150391,-3.71134090423584,Madrid,39,1
4,2,3,1.0,Entire home/apt,Entire rental unit,4.39,4.63,4.42,4.23,57,1.33,40.46353,-3.69883,Madrid,96,1
2,1,3,1.0,Entire home/apt,Entire rental unit,4.33,4.67,5.0,4.67,3,0.16,40.44794,-3.70374,Madrid,110,1
1,1,1,1.0,Private room,Private room in serviced apartment,4.8,4.8,4.2,4.4,5,0.13,40.3524,-3.71497,Madrid,25,1
3,1,1,1.0,Entire home/apt,Entire loft,4.96,5.0,4.96,4.92,26,0.6,40.426338,-3.708074,Madrid,126,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.3,4.09,4.96,4.26,23,0.53,40.41243194091904,-3.70925542116864,Madrid,105,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.91,4.96,4.93,4.79,159,3.73,40.4039,-3.68058,Madrid,116,1
4,1,2,1.0,Entire home/apt,Entire condo,4.66,4.71,4.9,4.55,200,4.67,40.4358,-3.68369,Madrid,122,1
4,1,1,1.0,Entire home/apt,Entire rental unit,4.57,4.55,4.84,4.51,152,3.56,40.4356,-3.68008,Madrid,149,1
5,2,3,2.0,Entire home/apt,Entire rental unit,4.73,4.88,4.75,4.71,119,2.76,40.438396,-3.71624,Madrid,99,1
4,1,4,3.0,Private room,Private room in hostel,5.0,4.5,5.0,5.0,2,0.28,40.42086,-3.70984,Madrid,143,1
2,1,4,3.0,Private room,Private room in hostel,5.0,5.0,5.0,5.0,1,0.09,40.42085,-3.7093,Madrid,143,1
2,1,1,1.0,Private room,Private room in rental unit,4.71,4.71,4.74,4.69,137,3.2,40.38624,-3.71517,Madrid,35,1
2,1,2,2.0,Private room,Private room in hostel,0.0,0.0,0.0,0.0,0,0.0,40.421,-3.70887,Madrid,116,0
3,3,3,1.0,Entire home/apt,Entire rental unit,4.8,4.6,4.8,4.8,5,0.25,40.36712945392771,-3.753306938287616,Madrid,58,1
2,0,1,1.0,Entire home/apt,Entire loft,4.78,4.87,4.81,4.65,220,5.15,40.40765,-3.70775,Madrid,99,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.42,4.53,4.85,4.2,59,1.38,40.40945,-3.71051,Madrid,90,1
2,1,0,1.0,Private room,Private room in condo,4.91,4.97,4.77,4.91,35,0.81,40.39722,-3.76856,Madrid,41,1
1,2,1,1.0,Private room,Private room in home,4.93,4.98,4.82,4.93,82,1.94,40.462166,-3.709903,Madrid,40,1
5,2,3,2.0,Entire home/apt,Entire loft,4.74,4.83,4.81,4.65,107,2.5,40.43907,-3.71581,Madrid,93,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.77,4.93,4.9,4.6,30,0.73,40.43044,-3.7079,Madrid,249,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.82,4.81,4.53,4.71,239,5.55,40.41055,-3.70535,Madrid,108,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.65,4.68,4.92,4.55,138,3.25,40.41205,-3.69836,Madrid,111,1
2,1,1,1.0,Private room,Private room in hostel,4.72,4.87,4.97,4.51,39,0.91,40.41097,-3.69345,Madrid,120,1
2,1,1,1.0,Private room,Private room in hostel,4.69,4.87,4.89,4.59,61,1.42,40.411,-3.69391,Madrid,120,1
2,1,1,1.0,Private room,Private room in hostel,4.67,4.77,4.87,4.51,39,0.91,40.40935,-3.69197,Madrid,117,1
3,1,2,1.0,Private room,Private room in hostel,4.68,4.68,4.91,4.41,22,0.51,40.41111,-3.69309,Madrid,145,1
4,1,2,2.0,Entire home/apt,Entire loft,4.86,4.78,4.36,4.62,92,2.22,40.38217,-3.71365,Madrid,128,1
2,0,1,1.0,Entire home/apt,Entire rental unit,4.78,4.67,4.78,4.33,9,0.22,40.380672,-3.693434,Madrid,91,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.33,3.67,4.67,4.33,3,0.08,40.4323311,-3.7124072,Madrid,178,1
4,3,3,2.0,Entire home/apt,Entire rental unit,4.96,4.93,4.81,4.78,27,0.65,40.4434,-3.67985,Madrid,227,1
2,1,1,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.42288,-3.68402,Madrid,141,0
2,1,1,1.0,Private room,Private room in rental unit,4.98,4.9,4.9,4.94,53,1.24,40.43769,-3.6988,Madrid,54,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.94,4.96,4.99,4.88,468,10.95,40.41388,-3.70726,Madrid,107,1
3,1,1,1.0,Entire home/apt,Entire rental unit,4.59,4.69,4.71,4.34,99,2.33,40.40774,-3.70485,Madrid,110,1
2,1,1,1.0,Private room,Private room in casa particular,4.91,4.95,4.98,4.86,43,1.02,40.415504,-3.698758,Madrid,77,1
4,1,1,1.0,Entire home/apt,Entire rental unit,4.61,4.6,4.85,4.55,62,1.46,40.41204,-3.70382,Madrid,123,1
3,1,1,1.0,Entire home/apt,Entire rental unit,4.5,4.5,5.0,3.5,2,0.05,40.42426,-3.6814,Madrid,500,1
4,1,4,1.0,Entire home/apt,Entire loft,4.94,5.0,4.76,4.82,17,0.4,40.430965,-3.665958,Madrid,138,1
4,2,3,1.0,Entire home/apt,Entire rental unit,4.73,4.75,4.8,4.67,154,3.85,40.402126,-3.700581,Madrid,99,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.66,4.84,4.87,4.57,122,2.85,40.423798,-3.67926,Madrid,164,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.73,4.81,4.86,4.56,59,1.4,40.43233,-3.719,Madrid,112,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.6,4.6,4.92,4.56,178,4.41,40.422421,-3.707479,Madrid,70,1
2,1,1,1.0,Private room,Private room in rental unit,5.0,4.86,5.0,4.86,7,1.41,40.403919,-3.70288,Madrid,66,1
2,1,1,1.0,Private room,Private room in rental unit,4.64,4.8,4.47,4.69,244,5.82,40.37217,-3.71087,Madrid,28,1
4,1,3,1.0,Entire home/apt,Entire rental unit,4.86,4.73,4.92,4.78,107,2.65,40.42412,-3.70465,Madrid,139,1
4,1,2,1.0,Entire home/apt,Entire loft,4.77,4.85,4.78,4.57,143,3.34,40.45044,-3.69947,Madrid,96,1
2,1,1,1.0,Entire home/apt,Entire condo,4.53,4.42,4.98,4.5,90,2.16,40.42008,-3.70879,Madrid,133,1
1,1,1,1.0,Private room,Private room in rental unit,4.68,4.84,4.64,4.64,25,0.59,40.38996,-3.74109,Madrid,30,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.75,4.75,4.82,4.62,147,3.48,40.40901,-3.71349,Madrid,128,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,1,0.03,40.4144883,-3.6997333,Madrid,203,1
10,4,10,2.0,Entire home/apt,Entire vacation home,4.77,4.68,4.93,4.69,91,2.17,40.41502,-3.70806,Madrid,424,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.82,4.73,4.95,4.73,95,2.29,40.41613,-3.70131,Madrid,158,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,2,0.05,40.42964,-3.69432,Madrid,127,1
3,2,2,2.0,Entire home/apt,Entire condo,5.0,5.0,4.94,4.94,18,0.42,40.41169667450694,-3.70892802846634,Madrid,250,1
4,1,2,1.0,Entire home/apt,Entire serviced apartment,4.91,4.83,4.9,4.78,88,2.07,40.41016,-3.71002,Madrid,168,1
4,1,2,1.0,Entire home/apt,Entire serviced apartment,4.93,4.89,4.89,4.75,140,3.28,40.40963,-3.70971,Madrid,177,1
3,2,2,2.0,Entire home/apt,Entire rental unit,4.5,5.0,4.5,4.5,2,0.05,40.43962,-3.69809,Madrid,75,1
12,6,6,6.0,Entire home/apt,Entire rental unit,4.59,4.58,4.86,4.6,73,1.88,40.42457,-3.71086,Madrid,532,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.87,4.89,4.92,4.84,333,7.92,40.42697,-3.70707,Madrid,84,1
6,2,3,2.0,Entire home/apt,Entire rental unit,4.7,4.4,4.72,4.6,47,1.5,40.44867,-3.71025,Madrid,96,1
2,1,1,1.0,Entire home/apt,Entire serviced apartment,4.74,4.79,4.7,4.63,112,5.63,40.43651887083272,-3.672053551566768,Madrid,86,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.5,4.67,4.87,4.58,219,5.35,40.422421,-3.707479,Madrid,76,1
6,2,4,2.0,Entire home/apt,Entire rental unit,4.83,4.8,4.93,4.73,40,0.95,40.42769,-3.70918,Madrid,138,1
2,0,1,1.0,Entire home/apt,Entire rental unit,4.68,4.77,4.62,4.42,53,1.26,40.38181,-3.69399,Madrid,107,1
6,3,3,3.0,Entire home/apt,Entire rental unit,4.49,4.68,4.85,4.5,105,2.53,40.41756,-3.70183,Madrid,349,1
3,2,2,2.0,Entire home/apt,Entire rental unit,4.78,4.62,4.96,4.74,162,3.83,40.41506,-3.70848,Madrid,74,1
4,2,2,2.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41170150000001,-3.6995611,Madrid,159,0
2,1,2,1.0,Entire home/apt,Entire loft,4.84,4.63,4.68,4.66,112,2.68,40.4896263946846,-3.664505805273565,Madrid,71,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.75,4.53,4.41,4.66,32,0.87,40.380672,-3.693434,Madrid,98,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.82,4.86,4.77,4.67,169,4.05,40.42050552368164,-3.715856075286865,Madrid,134,1
4,2,2,1.0,Entire home/apt,Entire condo,4.55,4.6,4.74,4.49,163,3.84,40.41714,-3.673,Madrid,189,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.5,4.67,4.83,4.37,30,0.72,40.42374,-3.70306,Madrid,156,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.76,4.78,4.94,4.66,173,4.12,40.4237,-3.6962,Madrid,147,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.33,4.11,4.67,3.78,9,0.24,40.380672,-3.693434,Madrid,96,1
2,0,1,1.0,Entire home/apt,Entire rental unit,4.5,4.32,4.39,4.32,38,0.92,40.3799,-3.69273,Madrid,84,1
8,2,5,1.0,Entire home/apt,Entire rental unit,4.61,4.65,4.85,4.63,142,3.37,40.41341,-3.70417,Madrid,222,1
2,1,1,1.0,Entire home/apt,Entire serviced apartment,4.88,4.95,4.65,4.81,43,1.04,40.41305,-3.70513,Madrid,343,1
4,2,2,2.0,Entire home/apt,Entire serviced apartment,4.87,5.0,4.77,4.8,30,0.75,40.41245,-3.70591,Madrid,488,1
5,3,3,2.0,Entire home/apt,Entire serviced apartment,5.0,4.75,4.75,5.0,4,0.11,40.41298,-3.70402,Madrid,581,1
8,3,4,1.0,Entire home/apt,Entire rental unit,4.89,4.92,5.0,4.86,90,2.28,40.414669,-3.707766,Madrid,263,1
2,1,1,0.0,Entire home/apt,Entire rental unit,4.9,4.9,4.5,4.7,10,0.28,40.41273,-3.70588,Madrid,250,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.65,4.82,4.94,4.53,17,0.41,40.41202,-3.6959,Madrid,95,1
8,2,6,1.0,Entire home/apt,Entire rental unit,4.57,4.65,4.82,4.56,221,5.38,40.41357,-3.7051,Madrid,225,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.92,4.75,4.83,4.75,12,0.29,40.425957,-3.640639,Madrid,105,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.67,4.67,4.83,4.83,6,0.15,40.42583,-3.64121,Madrid,127,1
2,1,1,1.0,Entire home/apt,Entire loft,4.78,4.82,4.97,4.71,94,2.25,40.40811,-3.70961,Madrid,95,1
4,2,3,1.0,Entire home/apt,Entire rental unit,4.83,4.83,5.0,4.78,18,0.43,40.42368,-3.71279,Madrid,158,1
4,2,3,2.0,Entire home/apt,Entire rental unit,5.0,4.97,4.9,4.87,30,0.74,40.4732666015625,-3.72383189201355,Madrid,81,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.82,4.87,4.95,4.76,184,4.37,40.41234,-3.7073,Madrid,148,1
4,1,1,0.5,Private room,Private room in casa particular,4.83,4.67,4.98,4.68,84,1.99,40.42003,-3.70911,Madrid,125,1
4,2,4,1.0,Entire home/apt,Entire serviced apartment,4.62,4.77,4.92,4.31,13,0.33,40.42894,-3.69996,Madrid,353,1
2,1,1,1.0,Entire home/apt,Entire vacation home,4.81,4.86,4.94,4.66,112,2.65,40.4142,-3.70241,Madrid,156,1
4,1,2,1.0,Entire home/apt,Entire loft,4.65,4.68,4.89,4.62,186,4.54,40.4132,-3.70525,Madrid,115,1
2,1,2,1.0,Entire home/apt,Entire loft,4.47,4.68,4.8,4.46,186,4.54,40.41361,-3.70532,Madrid,111,1
5,3,3,2.0,Entire home/apt,Entire rental unit,4.95,4.95,4.88,4.78,41,0.97,40.42325,-3.66634,Madrid,249,1
11,4,5,3.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,1,0.03,40.43896,-3.67643,Madrid,237,1
2,1,1,1.0,Private room,Private room in rental unit,4.06,4.0,4.75,4.13,16,0.38,40.433018,-3.702438,Madrid,21,1
5,3,3,4.0,Entire home/apt,Entire rental unit,4.25,4.0,4.75,4.0,4,0.1,40.42908,-3.69209,Madrid,196,1
6,2,2,2.0,Entire home/apt,Entire rental unit,4.31,4.44,4.51,4.33,39,0.94,40.39416,-3.70027,Madrid,160,1
4,2,2,2.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.43254,-3.68019,Madrid,130,0
4,0,2,1.0,Entire home/apt,Entire loft,4.58,4.65,4.91,4.55,196,4.81,40.41359,-3.70346,Madrid,111,1
4,1,2,1.0,Entire home/apt,Entire loft,4.7,4.77,4.87,4.55,164,4.09,40.41356,-3.70315,Madrid,115,1
4,3,3,1.0,Entire home/apt,Entire rental unit,4.91,4.82,5.0,4.73,11,0.27,40.41183,-3.69751,Madrid,354,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.77,4.79,5.0,4.49,39,0.93,40.41264,-3.71113,Madrid,99,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.58,4.58,4.74,4.42,62,1.47,40.42214,-3.70953,Madrid,230,1
3,1,3,1.0,Private room,Private room in hostel,4.57,4.73,4.6,4.65,262,6.28,40.430435,-3.698005,Madrid,63,1
3,1,1,1.0,Entire home/apt,Entire rental unit,4.81,4.86,4.95,4.82,220,5.21,40.41148,-3.70885,Madrid,105,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.79,4.9,4.87,4.74,137,3.28,40.41471,-3.69867,Madrid,136,1
2,0,1,1.0,Entire home/apt,Entire rental unit,4.28,4.47,4.91,4.12,57,1.37,40.41333,-3.69921,Madrid,59,1
1,1,1,1.0,Private room,Private room in rental unit,4.8,5.0,4.8,4.4,10,0.25,40.43665,-3.64541,Madrid,26,1
1,1,1,1.0,Private room,Private room in hostel,4.5,4.64,4.68,4.51,188,4.52,40.430435,-3.698005,Madrid,55,1
3,1,3,1.0,Private room,Private room in hostel,4.69,4.69,4.83,4.7,299,7.15,40.430435,-3.698005,Madrid,65,1
3,1,3,1.0,Private room,Private room in hostel,4.69,4.59,4.81,4.66,242,5.79,40.430435,-3.698005,Madrid,59,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.87,4.95,4.94,4.74,77,1.84,40.41319,-3.69751,Madrid,106,1
1,1,1,1.0,Private room,Private room in rental unit,3.2,3.6,3.2,3.4,5,0.12,40.390907,-3.669247,Madrid,100,1
6,3,3,2.0,Entire home/apt,Entire rental unit,4.48,4.73,4.88,4.41,98,2.33,40.42753,-3.70665,Madrid,274,1
2,1,1,1.0,Entire home/apt,Entire condo,4.85,4.85,4.9,4.8,20,0.58,40.4741,-3.57737,Madrid,85,1
2,1,1,1.0,Private room,Private room in rental unit,4.78,4.82,4.98,4.63,49,1.18,40.41462,-3.6991,Madrid,217,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.8,4.71,4.95,4.61,112,2.68,40.42759,-3.70178,Madrid,117,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.63,4.47,4.79,4.32,19,0.46,40.42371,-3.70523,Madrid,115,1
6,1,1,1.0,Entire home/apt,Entire rental unit,4.5,4.4,4.65,4.4,40,0.96,40.39434,-3.70043,Madrid,167,1
1,1,1,1.0,Private room,Private room in rental unit,4.76,4.84,4.86,4.74,189,4.56,40.44427,-3.69689,Madrid,42,1
4,1,1,2.0,Entire home/apt,Entire rental unit,4.82,4.73,4.95,4.84,56,1.37,40.42588,-3.69279,Madrid,220,1
2,1,2,1.0,Private room,Private room in rental unit,4.67,4.67,5.0,4.67,3,0.07,40.41359,-3.70647,Madrid,79,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.36,4.51,4.8,4.34,195,4.7,40.4132,-3.71153,Madrid,131,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.81,4.81,4.98,4.7,43,1.13,40.42162,-3.69586,Madrid,93,1
2,1,1,1.0,Entire home/apt,Entire rental unit,3.0,3.0,5.0,3.0,2,0.05,40.4335148,-3.6722237,Madrid,199,1
6,1,3,1.0,Entire home/apt,Entire rental unit,4.56,4.4,4.2,4.28,25,0.62,40.39287185668945,-3.6582438945770255,Madrid,279,1
4,1,2,1.5,Entire home/apt,Entire rental unit,4.58,4.6,4.98,4.44,45,1.08,40.4261212,-3.6765143,Madrid,82,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.84,4.63,4.95,4.79,19,0.46,40.4098,-3.70641,Madrid,98,1
4,2,2,2.0,Entire home/apt,Entire rental unit,5.0,5.0,4.5,4.5,2,0.05,40.425972967206455,-3.670363780351805,Madrid,199,1
4,2,3,1.0,Entire home/apt,Entire rental unit,4.76,4.73,4.92,4.72,162,3.89,40.42362,-3.6979,Madrid,254,1
2,2,2,1.0,Entire home/apt,Entire rental unit,4.81,4.84,4.67,4.67,90,2.16,40.40954214580288,-3.7019363018685207,Madrid,151,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.0,3.0,4.0,3.0,1,0.02,40.4273,-3.69331,Madrid,191,1
6,0,5,1.0,Entire home/apt,Entire rental unit,4.42,4.51,4.92,4.42,156,3.8,40.41696,-3.70378,Madrid,198,1
1,1,1,1.0,Private room,Private room in bed and breakfast,2.0,5.0,3.0,3.0,1,0.03,40.40642,-3.64645,Madrid,14,1
2,0,1,1.0,Entire home/apt,Entire guest suite,0.0,0.0,0.0,0.0,0,0.0,40.4532470703125,-3.699054002761841,Madrid,81,0
4,2,2,1.0,Entire home/apt,Entire rental unit,4.42,4.54,4.71,4.26,97,2.32,40.41248,-3.69849,Madrid,169,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.54,4.71,4.33,4.29,78,1.87,40.40777,-3.70338,Madrid,138,1
6,3,4,2.0,Entire home/apt,Entire condo,4.86,4.88,4.82,4.83,448,10.99,40.47448,-3.58035,Madrid,135,1
5,2,2,1.0,Entire home/apt,Entire rental unit,4.74,4.49,4.89,4.62,53,1.3,40.41012,-3.7122,Madrid,95,1
2,1,1,1.0,Private room,Private room in rental unit,4.62,4.31,4.92,4.54,13,0.32,40.40635,-3.67396,Madrid,36,1
3,2,2,1.0,Entire home/apt,Entire rental unit,4.67,4.33,4.67,4.33,3,0.07,40.40574,-3.67441,Madrid,170,1
2,1,1,1.5,Private room,Private room in rental unit,4.91,4.91,4.93,4.82,91,2.19,40.41019058227539,-3.706727981567383,Madrid,78,1
6,3,4,1.0,Entire home/apt,Entire rental unit,4.29,4.52,4.29,4.43,21,0.51,40.38468,-3.71048,Madrid,130,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.97,4.9,4.97,4.83,77,1.84,40.41244,-3.71557,Madrid,160,1
3,2,2,2.0,Entire home/apt,Entire serviced apartment,5.0,5.0,5.0,5.0,1,0.08,40.4281,-3.67617,Madrid,830,1
4,2,3,2.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41393,-3.7019,Madrid,118,0
4,2,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.4605756,-3.687723699999999,Madrid,209,0
4,2,2,2.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.5,2,0.14,40.42669,-3.69891,Madrid,110,1
2,1,1,1.0,Entire home/apt,Entire vacation home,4.9,4.85,4.95,4.76,116,2.79,40.41408,-3.70136,Madrid,134,1
2,1,0,1.0,Private room,Private room in rental unit,4.25,4.25,4.25,4.25,4,0.1,40.3897,-3.66874,Madrid,120,1
3,1,2,1.0,Entire home/apt,Entire loft,4.88,4.87,4.96,4.79,365,8.77,40.41846,-3.70861,Madrid,116,1
3,1,2,1.0,Entire home/apt,Entire loft,4.81,4.85,4.9,4.73,294,7.1,40.42041,-3.7088,Madrid,114,1
5,2,3,1.0,Entire home/apt,Entire home,4.98,4.99,4.74,4.92,212,5.1,40.40277,-3.64941,Madrid,87,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,4.83,4.65,23,0.56,40.42763,-3.70157,Madrid,158,1
10,4,6,3.0,Entire home/apt,Entire rental unit,4.83,4.82,4.85,4.71,104,2.56,40.41426,-3.70145,Madrid,609,1
3,1,2,1.5,Entire home/apt,Entire rental unit,4.46,4.29,4.74,4.31,35,0.84,40.42872,-3.70901,Madrid,80,1
1,1,1,1.0,Private room,Private room in casa particular,4.68,4.79,4.94,4.71,34,0.83,40.43776,-3.706,Madrid,53,1
8,4,5,2.0,Entire home/apt,Entire rental unit,4.65,4.8,4.87,4.53,99,2.4,40.42465,-3.67479,Madrid,364,1
6,3,3,2.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,1,0.04,40.42799,-3.69778,Madrid,173,1
